id,name,address,city,state,postal_code,latitude,longitude,stars,review_count,categories
4421,Jack in the Box,4242 SE 82nd Ave,Portland,OR,97266,45.4918435227,-122.578016,1.5,33,"Fast Food, Restaurants, Tacos, Burgers, Breakfast & Brunch, Mexican"
4422,Koi Gardens Vietnamese Cuisine,10041 NE Glisan St,Portland,OR,97220,45.5265299,-122.5599356,4.5,83,"Vietnamese, Restaurants"
4423,The Bitter End Pub,1981 W Burnside St,Portland,OR,97205,45.5232047,-122.6921107,2.5,32,"American (Traditional), American (New), Nightlife, Pubs, Food, Beer, Wine & Spirits, Bars, Restaurants, Sports Bars"
4424,Irving Street Kitchen,701 NW 13th Ave,Portland,OR,97209,45.5280619,-122.6845006,4.0,827,"Bars, Breakfast & Brunch, Restaurants, American (New), Nightlife, Wine Bars, Lounges"
4425,Pasta’s,3441 N Vancouver Ave,Portland,OR,97227,45.547669,-122.6682301,5.0,6,"Specialty Food, Restaurants, Food Trucks, Food, Pasta Shops"
4426,Lucky Jade,12268 SW Scholls Ferry Rd,Portland,OR,97223,45.4438688,-122.8030665,4.0,5,"Restaurants, Sushi Bars"
4427,Suliyothai,SW 4th and Hall St,Portland,OR,97201,45.509867,-122.6812479,3.0,6,"Food Stands, Restaurants, Thai"
4428,Taco Gang PDX,2623 SE Belmont St,Portland,OR,97214,45.5166007,-122.6387516,5.0,8,"Food Trucks, Food, Mexican, Tacos, Restaurants"
4429,Peet's Coffee,1441 NE Broadway,Portland,OR,97232,45.535165,-122.650624,3.5,51,"Restaurants, Coffee & Tea, Food"
4430,Barista Brew Coffee & Tea,10209 NE Sandy Blvd,Portland,OR,97220,45.559213873,-122.5576327681,4.5,19,"Breakfast & Brunch, Cafes, Restaurants, Coffee & Tea, Food"
4431,Shandong Restaurant,3724 NE Broadway St,Portland,OR,97232,45.5350058,-122.6243404,3.5,702,"Chinese, Noodles, Restaurants"
4432,Lela's Bistro,1524 NW 23rd Ave,Portland,OR,97210,45.5337897,-122.6985245,4.5,362,"Vietnamese, Salad, Soup, Gluten-Free, Sandwiches, Vegan, Noodles, Restaurants"
4433,Vita Cafe,3023 NE Alberta St,Portland,OR,97211,45.5591889042,-122.6343181,4.0,734,"Diners, Vegan, Restaurants, Vegetarian, Gluten-Free, Breakfast & Brunch, Sandwiches"
4434,Subway,8730 SW Terwilliger Blvd,Portland,OR,97219,45.4616347,-122.6845871,2.5,9,"Restaurants, Fast Food, Sandwiches"
4435,Happy Bibimbap House 2,4204 NE Halsey,Portland,OR,97213,45.533649,-122.620055,4.5,178,"Asian Fusion, Korean, Restaurants, Barbeque, Japanese, Sushi Bars"
4436,The Cracker Box Tavern,6420 NE Portland Hwy,Portland,OR,97218,45.565282,-122.596738,3.5,9,"Dive Bars, Bars, Nightlife, Restaurants, American (Traditional)"
4437,Cascade Fare,4237 SW Corbett Ave,Portland,OR,97239,45.4926227,-122.6764457,5.0,29,"Restaurants, Wine Bars, Nightlife, Bars, American (New), Cocktail Bars"
4438,Subway,12000 SE 82nd Ave,Portland,OR,97086,45.4357354,-122.5713485,2.0,5,"Fast Food, Sandwiches, Restaurants"
4439,Horn of Africa,5237 NE MLK Jr Blvd,Portland,OR,97211,45.5612333874,-122.6616184442,3.5,103,"Desserts, Ethiopian, African, Restaurants, Food"
4440,Halo Thai,1625 NE Alberta St,Portland,OR,97211,45.559261,-122.648273,4.0,79,"Restaurants, Thai"
4441,Sungari Pearl,1105 NW Lovejoy St,Portland,OR,97209,45.5302438,-122.6826465,3.5,231,"Cocktail Bars, Wine Bars, Event Planning & Services, Chinese, Restaurants, Nightlife, Soup, Bars, Seafood, Caterers"
4442,Bonsai By Sake Japanese & Thai Cuisine,"615 SW Broadway, Ste 102",Portland,OR,97205,45.5198128895,-122.679629511,4.0,364,"Japanese, Thai, Buffets, Ramen, Restaurants, Sushi Bars, Comfort Food"
4443,Hogan's Goat Pizza,5222 NE Sacramento St,Portland,OR,97213,45.5399472123,-122.609385252,4.5,123,"Restaurants, Pizza, Nightlife, Breakfast & Brunch, Wine Bars, Bars, Beer Bar"
4444,Divine Café,4262 SE Belmont St,Portland,OR,97215,45.5165526,-122.6183043,4.0,5,"Caterers, Street Vendors, Event Planning & Services, Restaurants, Food Stands, Food, Gluten-Free"
4445,Hatch Restaurant & Bar,510 SW 3rd St,Portland,OR,97204,45.5194023,-122.6747946,3.0,28,"Beer, Wine & Spirits, Bars, American (New), Nightlife, Food, Restaurants"
4446,Bellino Trattoria Siciliana,1230 NW Hoyt St,Portland,OR,97209,45.5270401,-122.6838515,4.0,77,"Cocktail Bars, Nightlife, Wine Bars, Italian, Restaurants, Bars, Tapas Bars"
4447,Chiosco Pizza Window,1355 SW 2nd Ave,Portland,OR,97201,45.513852299999996,-122.677099,4.0,29,"Restaurants, Food Stands, Pizza"
4448,Twentysix Cafe,2723 NE 7th Ave,Portland,OR,97212,45.5425172,-122.658747,4.5,83,"Restaurants, Food, Cafes, Coffee & Tea, Beer, Wine & Spirits, Desserts"
4449,Briskets,NW Quimby & 19th,Portland,OR,97209,45.5334926,-122.6906396,4.5,25,"Food Stands, Restaurants, Barbeque"
4450,New Cascadia Traditional,2502 SE Division St,Portland,OR,97214,45.5045939,-122.6401139,4.0,288,"Specialty Food, Gluten-Free, Coffee & Tea, Restaurants, Bakeries, Food, Health Markets, Breakfast & Brunch"
4451,Bae's Fried Chicken,225 SW Ash St,Portland,OR,97204,45.5223418,-122.6730556,4.0,248,"Restaurants, Chicken Shop, Southern"
4452,Dirty Pie Pizza,NW Couch between 3rd & 4th,Portland,OR,97209,45.523675,-122.673695,3.5,12,"Pizza, Restaurants, Food Stands"
4453,Tulip Shop Tavern,825 N Killingsworth St,Portland,OR,97217,45.5628566,-122.6756209,4.0,26,"Food, Cocktail Bars, American (Traditional), Bars, Nightlife, Desserts, Restaurants, Salad"
4454,Bare Bones Cafe & Bar,2908 SE Belmont St,Portland,OR,97214,45.5163223,-122.63594,4.0,209,"Bars, Breakfast & Brunch, Restaurants, Sandwiches, Nightlife"
4455,The Bitter End,1981 W Burnside St,Portland,OR,97209,45.5232047,-122.6921107,3.5,59,"Arts & Entertainment, Music Venues, American (New), Pubs, Bars, Nightlife, Sports Bars, Restaurants"
4456,Subway,1717 SW Park Ave,Portland,OR,97201,45.5126302,-122.6852827,2.5,16,"Restaurants, Sandwiches, Fast Food"
4457,Qube Ultra Lounge,108 SW Pine St,Portland,OR,97204,45.5210885,-122.6719164,2.0,9,"Restaurants, Bars, Nightlife, Dance Clubs, Specialty Food, Thai, Lounges, Food, Ethnic Food"
4458,Lucky Strike,3862 SE Hawthorne Blvd,Portland,OR,97214,45.5118792,-122.6229936,3.5,296,"Restaurants, Szechuan, Chinese"
4459,August Moon Chinese Restaurant,405 NW 23rd Ave,Portland,OR,97210,45.5256687,-122.6986228,2.5,179,"Chinese, Noodles, Soup, Restaurants"
4460,Morrison Hotel,719 SE Morrison St,Portland,OR,97214,45.5173932,-122.6580648,3.5,47,"Bars, Pubs, Beer, Wine & Spirits, Sports Bars, American (Traditional), Food, Event Planning & Services, Hotels, Nightlife, Hotels & Travel, Restaurants"
4461,Block's,2032 SE Clinton St,Portland,OR,97202,45.5032748,-122.6449178,3.0,42,"Breakfast & Brunch, Gluten-Free, Vegetarian, Restaurants, American (New), Sandwiches"
4462,Malka,4546 SE Division St,Portland,OR,97206,45.505146,-122.615143,5.0,105,"Latin American, Restaurants, American (New)"
4463,Round Table Pizza,4141 NE 122nd Ave,Portland,OR,97230,45.552853999999996,-122.537593,2.5,74,"Restaurants, Pizza"
4464,Taiwan Eats,"4708 NW Bethany Blvd, Ste E-6",Portland,OR,97229,45.5541934,-122.8359723,4.5,93,"Restaurants, Soup, Taiwanese, Japanese, Chinese, Bubble Tea, Ramen, Food"
4465,Silverado,610 NW Couch St,Portland,OR,97209,45.5235867024,-122.676575,3.0,141,"Gay Bars, Restaurants, Bars, Nightlife, Adult Entertainment, Dance Clubs"
4466,Alameda Brewing Co,4765 NE Fremont St,Portland,OR,97213,45.5485049,-122.6136211,3.0,267,"Pubs, Food, American (Traditional), Restaurants, Breweries, Nightlife, Bars"
4467,Korean Twist,5th & Oak,Portland,OR,97024,45.5214517,-122.6760663,4.5,270,"Food Trucks, Restaurants, Mexican, Korean, Food Stands, Food"
4468,Giants NY Pizza & Subs,827 SW 2nd Ave,Portland,OR,97204,45.5169982,-122.6754259,4.5,252,"Pizza, Gluten-Free, Sandwiches, Restaurants, Vegan, Italian, Food, Convenience Stores"
4469,Havana Cafe,"The Big Yellow Truck, SE 48th Ave & SE Division St",Portland,OR,97215,45.5052973,-122.613218,4.5,12,"Cuban, Sandwiches, Restaurants, Food Stands"
4470,Hop Dog,"412 SW 12th Ave, Ste 105",Portland,OR,97205,45.5222319,-122.6829741,3.0,11,"Hot Dogs, Restaurants"
4471,Mago 23,333 NW 23rd Ave,Portland,OR,97210,45.5252805,-122.6985115,3.5,25,"Barbeque, Restaurants, Asian Fusion, Korean"
4472,Osaka-Ya,7007 SW Macadam Ave,Portland,OR,97219,45.4734066,-122.6720319,3.0,50,"Sushi Bars, Japanese, Restaurants"
4473,Albertina's Kitchen,424 NE 22nd Ave,Portland,OR,97232,45.5260449,-122.6430258,5.0,7,"American (New), Community Service/Non-Profit, Restaurants, Local Services, American (Traditional)"
4474,Heartbeats Café,301 N Graham St,Portland,OR,97227,45.5437132,-122.6702203,3.5,13,"Cafes, Restaurants"
4475,Panda Express,11192 SW Barnes Rd,Portland,OR,97225,45.5157614071,-122.7920355326,2.5,43,"Restaurants, Fast Food, Food, Chinese"
4476,Amnesia Brewing,832 N Beech St,Portland,OR,97227,45.5494592,-122.6751185,4.0,230,"Breweries, Food, Pubs, Bars, Nightlife, Hot Dogs, Restaurants"
4477,Garden Monsters,5029 SE Division St,Portland,OR,97202,45.505515,-122.610621,4.0,145,"Food, Salad, Vegan, Restaurants, Food Trucks, Gluten-Free"
4478,Sun Grill Teriyaki,421 NW Saltzman Rd,Portland,OR,97229,45.5234712849,-122.8062617208,4.5,56,"Japanese, Restaurants, Korean"
4479,Wow Bao,2715 SE 8th Ave,Portland,OR,97202,45.5034149,-122.6582747,2.5,5,"Restaurants, Asian Fusion, Chinese, Dim Sum"
4480,Black Star Grill,1927 SW 4th Ave,Portland,OR,97201,45.509581,-122.681607,4.5,48,"Food Trucks, African, Restaurants, Street Vendors, Food"
4481,MeKha Grill,4912 SE Division St,Portland,OR,97206,45.5051624534,-122.6117680448,4.5,135,"American (Traditional), Vietnamese, Asian Fusion, Chinese, Restaurants, Cambodian"
4482,El Inka,8560 SE DIVISiON St,Portland,OR,97266,45.5044354,-122.5743978,4.0,161,"Restaurants, Latin American, Peruvian, Food"
4483,Krakow Cafe & Pub,3990 N Interstate Ave,Portland,OR,97227,45.5520096,-122.6807517,3.0,18,"Coffee & Tea, Sandwiches, Restaurants, Food"
4484,Big Elephant Kitchen,3940 N Williams Ave,Portland,OR,97227,45.5515,-122.66642,4.5,87,"Indian, Restaurants, Vegetarian"
4485,Starbucks,"1100 SW 6th Ave, Ste 1105",Portland,OR,97204,45.515963,-122.679536,3.0,5,"Fast Food, Breakfast & Brunch, Restaurants, Coffee & Tea, Food"
4486,Bread and Broth,950 Sw Washington St,Portland,OR,97205,45.5212108,-122.6809143,4.5,25,"Restaurants, Soup, Food Trucks, Food, Sandwiches"
4487,Saithong Thai Fusion,710 SW 2nd Ave,Portland,OR,97204,45.5177213,-122.6743843,4.0,73,"Vietnamese, Thai, Soup, Asian Fusion, Restaurants"
4488,Mi Pueblo Mexican Restaurant,10543 SE Fuller Rd,Portland,OR,97222,45.446794,-122.579874,4.0,279,"Restaurants, Mexican"
4489,Brick House Pizzeria,6744 NE Sandy Blvd,Portland,OR,97213,45.5463896738,-122.5934313576,4.0,162,"Pizza, Restaurants, Sandwiches, Italian"
4490,Roost,1403 SE Belmont St,Portland,OR,97214,45.5166726,-122.6514385,4.0,256,"Restaurants, Breakfast & Brunch, American (New)"
4491,Rosa Rosa,750 SW Alder St,Portland,OR,97205,45.520066,-122.680077,4.0,63,"Nightlife, Italian, Restaurants, Bars, Steakhouses, Mediterranean, Breakfast & Brunch, Beer Bar, Wine Bars, Cocktail Bars"
4492,The Acropolis Steakhouse,8325 SE Mcloughlin Blvd,Portland,OR,97202,45.4624691,-122.6392067,3.5,275,"Bars, Adult Entertainment, Restaurants, Beer Bar, Steakhouses, Nightlife, Lounges"
4493,Imperial,410 SW Broadway,Portland,OR,97205,45.5210643,-122.6783495,4.0,1244,"Cocktail Bars, American (New), Bars, Breakfast & Brunch, American (Traditional), Nightlife, Restaurants"
4494,Pho Dalat,10232 NE Sandy Blvd,Portland,OR,97220,45.558749399999996,-122.5569907,3.5,161,"Chinese, Vietnamese, Restaurants"
4495,The Bearded Pig,122 SW 3rd Ave,Portland,OR,97204,45.5218888,-122.6731431,4.0,5,"Restaurants, Filipino, Asian Fusion, Food Stands"
4496,Mumbo Gumbo,930 SW Washington St,Portland,OR,97205,45.5210845829,-122.6802574742,4.0,30,"Restaurants, Food, Food Trucks, Ethnic Food, Food Stands, Specialty Food, Imported Food"
4497,808 Grinds Hawaiian Cafe,10100 SW Park Way,Portland,OR,97225,45.5068486975,-122.7808439066,4.5,542,"Food, Hawaiian, Restaurants"
4498,Star Bar,639 SE Morrison St,Portland,OR,97214,45.5173555,-122.6588265,3.5,103,"Nightlife, Bars, Burgers, Sandwiches, Restaurants, American (Traditional)"
4499,Skybox,7981 SE Milwaukie Ave,Portland,OR,97202,45.465882,-122.6475638,3.5,45,"Bars, Restaurants, Nightlife, Dive Bars, Sports Bars, American (Traditional)"
4500,Round Table Pizza,750 NE 181st Ave,Portland,OR,97230,45.52799,-122.476556,2.0,57,"Buffets, Restaurants, Pizza"
4501,Dickey's Barbecue Pit,2311 Lloyd Ctr,Portland,OR,97232,45.5326514651,-122.6535664317,3.0,28,"Restaurants, Barbeque, Chicken Wings, American (Traditional), Southern"
4502,Rovente Pizzeria,512 SW 4th Ave,Portland,OR,97204,45.5195423,-122.6759008,4.0,82,"Italian, Food, Restaurants, Pizza, Food Delivery Services"
4503,Cardinal Club,18 NE 28th Ave,Portland,OR,97232,45.5231898,-122.6370392,4.5,97,"Bars, Restaurants, American (New), Nightlife, Cocktail Bars"
4504,Cafe Yumm!,1010 NE 7th Ave,Portland,OR,97232,45.5302975492,-122.6582733656,3.0,74,"Restaurants, Cafes, Food, Fast Food, Soup, Salad, Vegan, Gluten-Free, Vegetarian, Wraps, Sandwiches"
4505,Mercato,904 NW Couch Ave,Portland,OR,97209,45.5235569,-122.680423,3.5,14,"Italian, Restaurants, Sandwiches"
4506,Applebee's Grill + Bar,1439 NE Halsey,Portland,OR,97232,45.5339028,-122.6508274,3.0,71,"Burgers, Bars, Sports Bars, Nightlife, Steakhouses, Fast Food, Restaurants, American (Traditional)"
4507,Bubble Bubble Tea,"2850 SE 82nd Ave, Ste 21",Portland,OR,97266,45.501705,-122.576715,3.0,49,"Restaurants, Food, Taiwanese, Coffee & Tea, Bubble Tea"
4508,Little River Cafe,"315 S Montgomery St, Ste 310",Portland,OR,97201,45.509245,-122.674723,3.5,156,"Sandwiches, Cafes, Restaurants, Ice Cream & Frozen Yogurt, Breakfast & Brunch, Burgers, Food"
4509,Peter's Bar and Grill,5701 NE Fremont St,Portland,OR,97213,45.548392,-122.604399,4.5,126,"American (Traditional), Bars, Nightlife, Restaurants, Sports Bars"
4510,On Deck Sports Bar & Grill,910 NW 14th Ave,Portland,OR,97209,45.529576,-122.685362,3.0,286,"American (Traditional), Sports Bars, Nightlife, Bars, Pubs, Restaurants"
4511,Sherpa Kitchen,930 SE Oak St,Portland,OR,97214,45.5199149,-122.655968,4.5,40,"Restaurants, Himalayan/Nepalese"
4512,Thai Touch,1334 SE Hawthorne Blvd,Portland,OR,97214,45.5120513,-122.6520857,4.5,56,"Restaurants, Thai"
4513,Cascade Grill,4001 SW Canyon Rd,Portland,OR,97221,45.5089154764,-122.7133059848,3.5,7,"Sandwiches, American (Traditional), Burgers, Restaurants"
4514,Masia Restaurant,601 SW 11th Ave,Portland,OR,97205,45.520878,-122.682971,4.0,24,"Restaurants, Breakfast & Brunch, Spanish, Tapas Bars"
4515,Cafe Diva Dogs,"Home Depot, 13700 NW Science Park Dr",Portland,OR,97229,45.524750631,-122.8168487549,4.5,8,"Restaurants, Cafes, Food"
4516,Kwang Chow Restaurant,7980 SE King Rd,Portland,OR,97222,45.446851,-122.5815927,3.0,68,"Chinese, Restaurants"
4517,Tusk,2448 East Burnside St,Portland,OR,97214,45.522648,-122.640481,4.0,480,"Middle Eastern, Breakfast & Brunch, Restaurants"
4518,Artigiano,3302 SE Division St,Portland,OR,97202,45.5046895819,-122.6312822205,4.0,105,"Restaurants, Food Trucks, Italian, Food, Food Stands"
4519,Nuvrei,404 NW 10th Ave,Portland,OR,97209,45.526028,-122.681074,4.0,566,"Food, Macarons, Specialty Food, Cafes, Restaurants, Patisserie/Cake Shop, Desserts, Bakeries, Coffee & Tea, Sandwiches"
4520,Bombay Express,"Washington Square Mall, 9567 SW Washington Square Rd",Portland,OR,97223,45.4499779,-122.7790761,3.0,32,"Indian, Restaurants"
4521,Mars Wine & Kitchen,2393 NE Fremont St,Portland,OR,97212,45.5482484,-122.641178,4.0,17,"Nightlife, Wine Bars, Bars, Food, Restaurants, Diners, Specialty Food"
4522,Catfish lane,8145 SE 82nd Ave,Portland,OR,97266,45.4636025,-122.5796078,4.0,22,"Southern, Food Trucks, Food, Restaurants"
4523,The Fish & Chip Shop,1218 N Killingsworth St,Portland,OR,97217,45.5624922,-122.6794663,3.0,150,"Fish & Chips, British, Restaurants"
4524,Burgatroyd,4233 N Mississippi Ave,Portland,OR,97217,45.554373,-122.6758145,4.0,20,"American (Traditional), Food Stands, Burgers, Restaurants"
4525,Miller's Homestead,17933 SW McEwan Rd,Portland,OR,97224,45.3954126,-122.7454016,3.5,195,"Coffee & Tea, American (Traditional), Food, Breakfast & Brunch, Restaurants"
4526,Subway,"4888 NW Bethany Blvd, Ste K-1",Portland,OR,97229,45.5547673131,-122.8357884358,3.5,13,"Restaurants, Sandwiches, Fast Food"
4527,Chickpeadx,6550 N Interstate Ave,Portland,OR,97232,45.5286417,-122.6387477,4.5,23,"Middle Eastern, Food Trucks, Vegetarian, Restaurants, Food"
4528,Chang's Mongolian Grill,18925 SE McLoughlin Blvd,Portland,OR,97267,45.3856518,-122.6089568,3.5,102,"Mongolian, Restaurants"
4529,Blue Moose Cafe,4936 NE Fremont St,Portland,OR,97213,45.5481787,-122.6118303,3.5,18,"Gluten-Free, Vegetarian, Restaurants, Vegan"
4530,New Happy Fortune Chinese Restaurant,2145 NE 82nd Ave,Portland,OR,97220,45.53816,-122.579256,3.0,100,"Restaurants, Chinese"
4531,The Big Dilla,7538 N Lombard St,Portland,OR,97203,45.5881666,-122.7444808,5.0,30,"American (New), Food, Restaurants, Vegan, Mexican, Food Trucks"
4532,Garden Bar by Evergreens,135 NW Broadway Ave,Portland,OR,97209,45.5242092,-122.6776947,4.0,39,"Caterers, Restaurants, Wraps, Gluten-Free, Vegan, Event Planning & Services, Vegetarian, American (New), Mediterranean, Salad"
4533,Rahel's Ethiopian Food,10175 SE Stark St,Portland,OR,97216,45.5192205,-122.5586942,4.5,29,"Food Trucks, Ethiopian, Food, Restaurants"
4534,Sandwich Mania Food Cart,5205 SE Foster Rd,Portland,OR,97206,45.4957639,-122.6084655,4.0,6,"Restaurants, Juice Bars & Smoothies, Food, Food Trucks, Sandwiches"
4535,Marinepolis Sushi Land,1409 NE Weidler St,Portland,OR,97232,45.5344778,-122.6512095,3.0,241,"Japanese, Sushi Bars, Restaurants"
4536,Wicked Waffles,"2730 N Killingsworth, Refuel N Portland",Portland,OR,97217,45.609929,-122.702955,4.0,21,"Restaurants, Food Stands, Food, Breakfast & Brunch"
4537,The Coffee Drop,7900 SW Barbur Blvd,Portland,OR,97219,45.467734899999996,-122.6937892,4.5,20,"Gluten-Free, American (Traditional), Restaurants, Specialty Food, Coffee & Tea, Food, Cafes"
4538,Pettygrove Station,1401 NW 19th Ave,Portland,OR,97209,45.5329348,-122.690841,4.0,19,"Mediterranean, Restaurants"
4539,Pho Thien Vietnamese Cuisine,10041 NE Glisan St,Portland,OR,97220,45.5265299,-122.5599356,3.5,79,"Vietnamese, Noodles, Restaurants"
4540,Gustav's Pub & Grill,5035 NE Sandy Blvd,Portland,OR,97213,45.539964,-122.611109,3.5,150,"Local Flavor, Pubs, Nightlife, Restaurants, Bars, German"
4541,Drunken Noodle,5907 N Lombard St,Portland,OR,97203,45.5842251,-122.7283526,4.0,255,"Chinese, Thai, Restaurants, Noodles"
4542,Big's Chicken,3155 E Burnside St,Portland,OR,97214,45.5231759,-122.6320381,4.5,78,"Restaurants, Southern, Chicken Wings"
4543,Sassy Souk Pho & Boba Tea,5003 N Lombard St,Portland,OR,97203,45.5811147405,-122.7199147269,4.0,29,"Laotian, Food, Bubble Tea, Vietnamese, Restaurants, Desserts"
4544,Subway,"9740 SE Washington, Ste B",Portland,OR,97216,45.5180852,-122.5627355,1.5,17,"Restaurants, Sandwiches, Fast Food, Delis"
4545,Braking Cycles,3354 SE Powell Blvd,Portland,OR,97202,45.4965723,-122.6302905,5.0,8,"Shopping, Restaurants, Bikes, Food, Cafes, Coffee & Tea, Sporting Goods"
4546,Cha Cha Cha Mexican Taqueria And Bar,3808 N Williams Ave,Portland,OR,97212,45.550401,-122.666443,3.0,59,"Mexican, Restaurants"
4547,Meet,NE 15th & Alberta,Portland,OR,97211,45.5591662822,-122.6502513886,4.0,10,"Food Stands, Restaurants"
4548,DOC Restaurant,5519 NE 30th Ave,Portland,OR,97211,45.5630639,-122.6350634,4.0,254,"Restaurants, Nightlife, Italian, Bars, Cocktail Bars"
4549,Starbucks,6326 SW Capitol Hwy,Portland,OR,97239,45.478141,-122.694846,2.5,12,"Food, Restaurants, Coffee & Tea"
4550,Koji Osakaya,2838 SE 82nd Ave,Portland,OR,97266,45.501653,-122.576803,3.0,9,"Japanese, Restaurants"
4551,Olé Latte Coffee,1003 SW Alder St,Portland,OR,97205,45.520695,-122.6817549,4.5,79,"Food Trucks, Street Vendors, Food, Restaurants, Coffee & Tea, Food Stands"
4552,Murata Restaurant,200 SW Market St,Portland,OR,97201,45.511721,-122.6786196,4.5,275,"Sushi Bars, Tapas/Small Plates, Japanese, Bars, Wine Bars, Restaurants, Nightlife"
4553,Chop Butchery & Charcuterie,735 NW 21st Ave,Portland,OR,97209,45.5282635,-122.6948791,4.0,45,"Specialty Food, Meat Shops, Butcher, Restaurants, Sandwiches, Food, Farmers Market"
4554,Caps & Corks,1000 NW 17th Ave,Portland,OR,97209,45.5301172519,-122.6883172989,4.0,46,"American (New), Bars, Pubs, Restaurants, Nightlife"
4555,15th Ave Hophouse,1517 NE Brazee St,Portland,OR,97212,45.5408661,-122.6501287,3.5,115,"Nightlife, Food, Bars, Beer Bar, Gastropubs, Restaurants, Burgers, Beer, Wine & Spirits"
4556,Nel Centro,1408 SW 6th Ave,Portland,OR,97201,45.5141593,-122.6808661,3.5,495,"Restaurants, Italian, Cocktail Bars, Nightlife, French, Bars, Breakfast & Brunch"
4557,Heart Bar,1125 SE Division St,Portland,OR,97202,45.5051762601,-122.6540333033,3.5,11,"Nightlife, Bars, Restaurants, American (Traditional), Vegan, Food, Desserts"
